Window,Num threads,Num Variables,Num locks,Num unique good writes,Num mmaps,Max stack size,Max seen size,Time taken (sec),Window result
0,2,1,1,2,19,626,1,0.004,true
1,2,1,1,2,19,615,2,0.003,true
2,2,1,1,2,17,554,1,0.003,true
3,2,1,1,2,1,25,0,0,false
