Window,Num threads,Num Variables,Num locks,Num unique good writes,Num mmaps,Max stack size,Max seen size,Time taken (sec),Window result
109,3,5,1,8,3,7,147,0.004,true
110,4,5,1,9,3,13,242,0.007,true
111,4,5,1,9,3,12,156,0.004,true
112,4,5,1,8,3,10,184,0.005,true
113,3,5,1,9,3,7,138,0.003,true
114,4,5,1,8,3,17,255,0.008,true
115,4,5,1,8,3,12,133,0.004,true
116,4,5,1,8,3,10,179,0.005,true
117,3,5,1,9,3,9,196,0.005,true
118,4,5,1,6,3,15,284,0.009,true
119,3,5,1,9,3,8,78,0.001,true
120,3,5,1,9,3,10,171,0.005,true
121,3,5,1,10,3,12,173,0.006,true
122,4,5,1,9,3,11,148,0.004,true
123,3,5,1,9,3,11,158,0.004,true
124,4,5,1,8,3,17,232,0.007,true
125,3,5,1,9,3,7,73,0.001,true
126,4,5,1,9,3,12,135,0.004,true
127,4,5,1,8,3,11,161,0.004,true
128,3,5,1,9,3,7,96,0.002,true
129,4,5,1,8,3,15,408,0.012,true
130,4,5,1,7,3,13,202,0.006,true
131,4,5,1,8,3,12,218,0.007,true
132,3,5,1,10,3,9,94,0.002,true
133,4,5,1,7,3,21,576,0.018,true
134,4,6,1,10,3,8,80,0.002,true
135,4,5,1,8,3,14,197,0.006,true
136,4,6,1,7,3,16,393,0.012,true
137,3,6,1,9,3,13,116,0.003,true
138,4,5,1,8,3,11,130,0.003,true
139,4,6,1,9,3,14,307,0.01,true
140,4,6,1,10,3,10,87,0.002,true
141,4,4,1,6,3,15,286,0.008,true
142,3,5,1,10,3,11,120,0.004,true
143,4,5,1,7,3,6,161,0.004,true
144,3,5,1,7,3,12,169,0.005,true
145,4,5,1,9,3,10,157,0.004,true
146,4,5,1,8,3,10,111,0.003,true
147,4,5,1,9,3,11,149,0.004,true
148,4,5,1,8,3,12,220,0.006,true
149,3,5,1,10,3,12,101,0.003,true
150,3,6,1,8,3,16,207,0.006,true
151,3,6,1,7,2,8,186,0.003,true
152,3,6,1,9,2,15,339,0.008,true
153,3,5,1,8,2,16,317,0.006,true
154,3,5,1,7,2,12,257,0.005,true
155,2,6,1,11,2,20,187,0.004,true
156,3,4,1,6,2,10,119,0.002,true
157,2,6,1,10,2,6,66,0.001,true
158,3,6,1,9,2,13,176,0.003,true
159,3,6,1,10,2,12,96,0.001,true
160,3,6,1,10,2,13,152,0.003,true
161,3,6,1,10,2,9,118,0.002,true
162,3,5,1,8,2,17,380,0.008,true
163,3,6,1,9,2,13,143,0.003,true
164,3,5,1,8,2,11,162,0.003,true
165,3,6,1,10,2,11,107,0.002,true
166,3,6,1,9,2,14,312,0.007,true
167,3,6,1,7,2,9,88,0.001,true
168,3,6,1,9,2,14,162,0.003,true
169,3,5,1,9,2,15,246,0.006,true
170,3,6,1,9,2,13,140,0.002,true
171,3,6,1,8,2,12,85,0.001,true
172,3,6,1,9,2,13,406,0.01,true
173,3,6,1,9,2,11,78,0.001,true
174,3,6,1,9,2,14,121,0.002,true
175,3,6,1,8,2,10,123,0.002,true
176,3,6,1,10,2,10,127,0.002,true
177,3,5,1,7,2,18,356,0.007,true
178,3,6,1,8,2,14,134,0.002,true
179,3,6,1,8,2,8,141,0.002,true
180,3,6,1,10,2,7,70,0.001,true
181,2,5,1,10,2,14,108,0.002,true
182,3,6,1,8,2,6,77,0.001,true
183,3,6,1,9,2,11,143,0.003,true
184,2,6,1,10,2,10,150,0.003,true
185,3,6,1,8,2,11,200,0.003,true
186,2,6,1,9,2,10,104,0.002,true
187,3,6,1,10,2,14,339,0.007,true
188,3,6,1,11,2,14,119,0.002,true
189,3,6,1,9,2,13,180,0.004,true
190,3,5,1,9,2,12,172,0.003,true
191,3,6,1,9,2,14,231,0.004,true
192,2,6,1,10,2,17,164,0.003,true
193,3,4,1,7,2,11,124,0.002,true
194,3,6,1,10,2,5,59,0.001,true
195,3,6,1,10,1,10,179,0.001,true
196,3,6,1,8,1,11,173,0.001,true
197,3,6,1,10,1,10,144,0.001,true
198,2,6,1,10,1,7,113,0.001,true
199,3,6,1,9,1,8,132,0.001,true
200,3,6,1,8,1,13,87,0,true
201,3,6,1,9,1,10,95,0.001,true
202,3,6,1,7,1,9,173,0.001,true
203,2,6,1,10,1,10,150,0.001,true
204,3,5,1,7,1,8,145,0.001,true
205,2,6,1,9,1,5,49,0,true
206,2,6,1,11,1,14,138,0.001,true
207,3,6,1,10,1,11,95,0,true
208,3,5,1,8,1,12,159,0.001,true
209,3,6,1,10,1,13,121,0.001,true
210,2,6,1,10,1,8,121,0.001,true
211,3,6,1,10,1,10,193,0.002,true
212,3,6,1,10,1,12,141,0.001,true
213,3,6,1,10,1,11,121,0.001,true
214,3,6,1,8,1,9,173,0.001,true
215,3,6,1,9,1,18,309,0.003,true
216,3,6,1,9,1,9,116,0.001,true
217,3,6,1,9,1,15,140,0.001,true
218,3,6,1,7,1,10,160,0.001,true
219,2,6,1,10,1,6,85,0,true
220,3,6,1,8,1,12,198,0.002,true
221,3,6,1,8,1,9,69,0,true
222,3,5,1,7,1,11,172,0.001,true
223,3,6,1,10,1,9,204,0.002,true
224,2,6,1,11,1,12,173,0.002,true
225,3,5,1,7,1,10,119,0.001,true
226,3,6,1,10,1,15,129,0.001,true
227,3,6,1,8,1,10,109,0.001,true
228,3,6,1,8,1,8,128,0.001,true
229,3,5,1,10,1,8,75,0,true
230,3,6,1,8,1,9,174,0.001,true
231,3,6,1,9,1,11,121,0.001,true
232,3,6,1,8,1,13,164,0.001,true
233,3,6,1,10,1,6,85,0,true
234,3,4,1,8,1,18,311,0.003,true
235,3,6,1,9,1,9,148,0.001,true
236,2,6,1,9,1,10,166,0.001,true
237,3,6,1,9,1,11,166,0.001,true
238,2,6,1,10,1,10,104,0.001,true
239,3,6,1,10,1,11,238,0.002,true
240,3,6,1,8,1,12,187,0.001,true
241,3,6,1,10,1,11,83,0,true
242,3,5,1,8,1,10,171,0.001,true
243,3,6,1,10,1,6,95,0,true
244,2,6,1,9,1,10,194,0.002,true
245,3,5,1,8,2,11,105,0.001,true
246,3,6,1,10,1,11,124,0.001,true
247,2,6,1,12,1,13,135,0.001,true
248,3,5,1,7,1,8,171,0.001,true
249,3,6,1,9,1,6,75,0,true
250,3,6,1,9,1,16,410,0.004,true
251,3,5,1,8,1,8,68,0,true
252,2,5,1,10,1,9,74,0,true
253,3,6,1,9,1,11,120,0.001,true
254,3,6,1,10,1,6,95,0,true
255,2,6,1,9,1,19,168,0.002,true
256,3,5,1,8,1,9,125,0.001,true
257,3,6,1,9,1,13,152,0.001,true
258,2,4,1,9,1,13,110,0.001,true
259,3,6,1,9,1,8,134,0.001,true
260,2,6,1,9,1,6,95,0,true
261,3,6,1,9,1,15,356,0.003,true
262,3,6,1,10,1,10,122,0.001,true
263,3,6,1,10,1,13,126,0.001,true
264,3,6,1,9,1,11,167,0.001,true
265,3,6,1,10,1,11,106,0.001,true
266,3,5,1,8,1,13,179,0.001,true
267,2,6,1,9,1,1,30,0,true
268,3,6,1,9,1,16,194,0.002,true
269,3,6,1,9,1,11,144,0.001,true
270,3,6,1,10,1,12,131,0.001,true
271,3,6,1,9,1,9,162,0.001,true
272,3,6,1,9,1,10,133,0.001,true
273,3,6,1,8,1,13,222,0.002,true
274,3,6,1,9,1,17,419,0.005,true
275,3,6,1,9,1,10,78,0,true
276,3,6,1,10,1,12,134,0.001,true
277,2,6,1,10,1,15,151,0.001,true
278,2,6,1,10,1,9,134,0.001,true
279,2,6,1,11,1,7,112,0.001,true
280,2,6,1,10,1,10,91,0,true
281,2,6,1,11,1,12,123,0.001,true
282,2,6,1,9,1,7,116,0.001,true
283,2,6,1,11,1,7,92,0,true
284,2,6,1,10,1,12,127,0.001,true
285,2,6,1,11,2,6,97,0.001,true
286,2,6,1,11,1,6,98,0.001,true
287,2,4,1,8,1,9,83,0,true
288,2,6,1,10,1,13,129,0.001,true
289,2,5,1,8,1,9,87,0.001,true
290,2,6,1,10,1,6,86,0,true
291,2,6,1,11,1,9,134,0.001,true
292,2,6,1,10,1,7,93,0,true
293,2,6,1,11,1,8,88,0.001,true
294,2,6,1,11,1,6,84,0,true
295,2,6,1,8,1,9,91,0,true
296,2,6,1,10,1,8,76,0,true
297,2,6,1,11,1,4,85,0,true
298,2,6,1,10,1,9,117,0.001,true
299,2,6,1,11,1,10,87,0,true
300,2,6,1,11,1,7,81,0,true
301,2,6,1,11,1,6,56,0,true
302,2,6,1,9,1,8,81,0,true
303,2,6,1,10,1,3,40,0,true
304,2,6,1,10,1,12,131,0.001,true
305,2,6,1,11,1,7,115,0.001,true
306,2,6,1,11,1,7,94,0.001,true
307,2,6,1,11,1,9,107,0.001,true
308,2,6,1,9,1,9,116,0.001,true
309,2,6,1,10,1,6,71,0,true
310,2,6,1,11,1,8,84,0,true
311,2,6,1,10,1,7,103,0.001,true
312,2,6,1,10,1,7,115,0.001,true
313,2,6,1,10,1,6,72,0,true
314,2,6,1,10,1,8,114,0.001,true
315,2,6,1,10,1,8,86,0,true
316,2,6,1,11,1,7,90,0,true
317,2,6,1,11,1,6,84,0,true
318,2,6,1,11,1,13,137,0.001,true
319,2,5,1,10,1,8,82,0.001,true
320,2,5,1,8,1,9,94,0,true
321,2,6,1,11,1,13,130,0.001,true
322,2,5,1,10,1,6,84,0,true
323,2,5,1,10,1,12,99,0.001,true
324,2,6,1,10,1,9,80,0,true
325,2,5,1,9,1,8,78,0,true
326,2,4,1,8,1,7,61,0,true
327,2,6,1,11,1,7,69,0,true
328,2,6,1,11,1,7,93,0.001,true
329,2,1,1,2,1,2,10,0,true
