Window,Num threads,Num Variables,Num locks,Num unique good writes,Num mmaps,Max stack size,Max seen size,Time taken (sec),Window result
146,3,6,1,9,3,10,71,0.002,true
147,3,5,1,4,3,3,28,0,true
148,3,5,1,5,3,10,95,0.002,true
149,3,4,1,6,3,7,49,0.001,true
150,2,6,1,7,3,8,46,0.001,true
151,3,5,1,7,3,9,70,0.001,true
152,3,4,1,5,3,6,57,0.001,true
153,3,5,1,6,3,7,104,0.002,true
154,3,5,1,7,3,7,95,0.002,true
155,3,5,1,8,3,7,78,0.002,true
156,3,5,1,7,3,7,58,0.001,true
157,3,4,1,6,3,6,46,0.001,true
158,3,4,1,6,3,4,45,0.001,true
159,3,5,1,7,3,7,110,0.002,true
160,3,5,1,6,3,8,152,0.004,true
161,2,5,1,7,3,6,42,0.001,true
162,3,5,1,6,3,8,79,0.001,true
163,3,4,1,7,3,5,46,0.001,true
164,3,5,1,6,3,3,45,0.001,true
165,3,4,1,6,3,5,93,0.002,true
166,3,5,1,5,3,9,166,0.004,true
167,3,5,1,7,3,7,58,0.001,true
168,4,5,1,8,3,7,65,0.001,true
169,3,4,1,6,3,7,53,0.001,true
170,3,4,1,6,3,3,45,0.001,true
171,3,5,1,7,3,7,113,0.003,true
172,3,5,1,6,3,9,161,0.004,true
173,3,5,1,7,3,7,47,0.001,true
174,4,5,1,8,3,7,46,0.001,true
175,2,5,1,7,3,3,42,0.001,true
176,3,3,1,5,3,6,100,0.002,true
177,3,5,1,5,3,8,152,0.004,true
178,3,5,1,7,3,9,60,0.001,true
179,2,5,1,7,3,5,50,0.001,true
180,3,5,1,8,3,8,73,0.001,true
181,3,5,1,7,3,7,61,0.001,true
182,3,4,1,7,3,7,35,0,true
183,4,4,1,5,3,5,69,0.001,true
184,4,5,1,6,3,12,163,0.004,true
185,3,5,1,8,3,6,37,0,true
186,4,5,1,8,3,11,60,0.001,true
187,4,3,1,4,3,7,81,0.001,true
188,2,5,1,7,3,5,62,0.001,true
189,3,5,1,7,3,7,76,0.001,true
190,2,4,1,6,3,7,61,0.001,true
191,3,5,1,6,3,7,60,0.001,true
192,3,5,1,7,3,7,74,0.002,true
193,2,5,1,8,3,6,46,0.001,true
194,4,5,1,7,3,7,79,0.002,true
195,4,5,1,7,3,10,49,0.001,true
196,3,4,1,6,3,5,28,0,true
197,4,4,1,4,3,8,132,0.003,true
198,3,5,1,8,3,7,60,0.001,true
199,4,5,1,7,3,10,103,0.003,true
200,4,5,1,6,3,9,101,0.002,true
201,3,4,1,7,3,5,27,0,true
202,4,5,1,7,3,10,52,0.001,true
203,3,4,1,6,3,4,49,0.001,true
204,4,5,1,5,3,9,81,0.002,true
205,3,5,1,6,3,9,56,0.001,true
206,3,5,1,7,3,8,43,0.001,true
207,4,4,1,4,3,10,66,0.001,true
208,2,6,1,8,3,9,58,0.001,true
209,3,5,1,7,3,7,58,0.001,true
210,3,5,1,8,3,7,39,0,true
211,2,5,1,7,3,6,43,0.001,true
212,3,4,1,4,3,11,168,0.005,true
213,3,5,1,7,3,10,76,0.002,true
214,4,6,1,9,3,8,79,0.002,true
215,2,4,1,6,3,3,39,0,true
216,3,4,1,4,3,7,93,0.002,true
217,3,5,1,7,3,7,76,0.002,true
218,3,5,1,8,3,7,62,0.001,true
219,3,5,1,6,3,7,76,0.002,true
220,2,5,1,7,3,7,57,0.001,true
221,3,5,1,8,3,7,54,0.001,true
222,4,5,1,8,3,8,80,0.002,true
223,3,5,1,7,3,6,51,0.001,true
224,3,5,1,8,3,7,35,0.001,true
225,2,5,1,6,3,7,40,0,true
226,2,5,1,4,3,8,83,0.002,true
227,2,6,1,6,2,3,26,0,true
228,2,6,1,7,2,7,79,0.001,true
229,3,3,1,4,2,9,117,0.002,true
230,3,5,1,6,2,10,79,0.002,true
231,3,5,1,5,2,11,153,0.003,true
232,3,6,1,7,2,8,43,0,true
233,2,4,1,7,2,10,89,0.001,true
234,3,4,1,5,2,5,60,0.001,true
235,3,6,1,6,2,8,127,0.002,true
236,2,5,1,7,2,7,40,0,true
237,3,4,1,5,2,10,107,0.002,true
238,2,5,1,7,2,9,72,0.001,true
239,3,6,1,8,2,10,60,0.001,true
240,3,5,1,6,2,6,68,0.001,true
241,2,5,1,6,2,10,94,0.001,true
242,2,6,1,8,2,7,101,0.001,true
243,3,4,1,5,2,6,79,0.001,true
244,3,5,1,6,2,9,61,0.001,true
245,3,5,1,7,2,11,127,0.002,true
246,3,5,1,7,2,9,96,0.001,true
247,3,4,1,5,2,6,47,0,true
248,2,5,1,7,2,7,78,0.001,true
249,2,6,1,7,2,8,119,0.002,true
250,3,5,1,6,2,10,127,0.002,true
251,3,5,1,5,2,6,54,0,true
252,2,5,1,7,2,9,94,0.001,true
253,2,6,1,8,2,8,122,0.002,true
254,3,4,1,5,2,8,66,0.001,true
255,3,4,1,5,2,6,45,0,true
256,2,6,1,6,2,9,70,0.001,true
257,2,6,1,6,2,8,48,0,true
258,2,6,1,7,2,9,108,0.002,true
259,3,5,1,5,2,11,140,0.002,true
260,2,5,1,6,2,5,28,0,true
261,3,5,1,6,2,7,63,0.001,true
262,3,4,1,6,2,8,104,0.001,true
263,3,5,1,6,2,6,70,0.001,true
264,3,6,1,7,2,7,42,0,true
265,3,6,1,7,2,11,212,0.004,true
266,3,5,1,6,2,10,74,0.001,true
267,3,5,1,7,2,8,36,0,true
268,3,6,1,6,2,4,33,0,true
269,3,4,1,5,2,9,100,0.001,true
270,2,6,1,7,2,1,20,0,true
271,2,5,1,7,2,6,41,0,true
272,2,3,1,6,2,13,93,0.001,true
273,3,6,1,6,2,6,39,0,true
274,3,4,1,5,2,4,31,0,true
275,2,6,1,7,2,1,20,0,true
276,2,6,1,7,2,6,71,0.001,true
277,3,5,1,7,2,8,94,0.001,true
278,3,5,1,6,2,7,56,0,true
279,2,5,1,7,2,10,81,0.001,true
280,2,6,1,7,2,7,79,0.001,true
281,3,4,1,7,2,8,93,0.001,true
282,3,4,1,6,2,5,39,0,true
283,2,5,1,6,2,10,94,0.002,true
284,3,6,1,7,2,12,160,0.003,true
285,3,5,1,6,2,4,42,0,true
286,2,6,1,7,2,5,51,0.001,true
287,2,4,1,7,2,10,76,0.001,true
288,2,6,1,8,2,9,104,0.002,true
289,3,5,1,7,2,6,56,0,true
290,3,4,1,4,2,5,46,0,true
291,2,6,1,9,2,4,38,0,true
292,2,6,1,8,2,9,118,0.002,true
293,3,4,1,6,2,4,55,0,true
294,3,6,1,7,2,6,61,0.001,true
295,2,6,1,9,2,4,38,0,true
296,2,6,1,7,2,8,119,0.002,true
297,2,4,1,6,2,6,59,0,true
298,2,5,1,8,2,5,44,0,true
299,3,4,1,5,2,5,78,0.001,true
300,3,6,1,6,2,6,49,0,true
301,3,5,1,5,2,11,118,0.002,true
302,2,6,1,7,2,7,69,0.001,true
303,3,5,1,5,2,4,53,0.001,true
304,2,6,1,6,2,4,38,0,true
305,2,6,1,7,2,11,91,0.001,true
306,3,5,1,6,2,6,85,0.001,true
307,3,4,1,5,2,6,67,0.001,true
308,2,6,1,7,2,5,38,0,true
309,2,6,1,7,2,12,105,0.002,true
310,2,6,1,8,2,5,63,0.001,true
311,3,6,1,8,2,11,81,0.001,true
312,3,5,1,6,2,5,46,0,true
313,2,4,1,5,2,4,36,0,true
314,3,6,1,8,2,10,74,0.001,true
315,2,6,1,7,2,8,84,0.001,true
316,2,6,1,8,2,9,102,0.001,true
317,3,5,1,7,2,6,74,0.001,true
318,3,4,1,5,2,4,43,0,true
319,2,5,1,7,2,10,94,0.001,true
320,3,4,1,7,2,9,105,0.002,true
321,3,5,1,5,2,4,53,0,true
322,2,6,1,7,2,4,38,0,true
323,3,6,1,6,2,14,203,0.004,true
324,3,5,1,6,2,5,68,0.001,true
325,2,6,1,9,2,9,47,0,true
326,3,5,1,6,2,8,43,0,true
327,2,4,1,5,2,8,78,0.001,true
328,2,6,1,6,2,6,62,0.001,true
329,2,6,1,7,2,6,57,0.001,true
330,3,5,1,5,2,7,79,0.001,true
331,2,5,1,7,2,10,94,0.001,true
332,2,6,1,7,2,7,52,0,true
333,3,5,1,7,2,7,81,0.001,true
334,3,4,1,4,2,5,46,0,true
335,2,6,1,9,2,4,38,0,true
336,2,6,1,8,2,9,118,0.002,true
337,3,4,1,6,2,6,81,0.001,true
338,3,4,1,5,2,6,57,0,true
339,2,5,1,7,2,9,94,0.001,true
340,3,4,1,7,2,10,107,0.002,true
341,3,4,1,5,2,3,56,0.001,true
342,2,6,1,7,2,4,38,0,true
343,2,6,1,7,2,7,80,0.001,true
344,3,4,1,6,2,6,33,0,true
345,3,5,1,5,2,6,70,0.001,true
346,2,5,1,8,2,3,27,0,true
347,3,6,1,7,2,5,40,0,true
348,3,4,1,5,2,10,95,0.002,true
349,2,6,1,7,2,6,62,0.001,true
350,3,5,1,7,2,6,41,0,true
351,3,4,1,6,2,15,237,0.005,true
352,2,4,1,6,2,4,31,0,true
353,2,5,1,7,2,5,35,0,true
354,2,6,1,7,2,7,91,0.001,true
355,3,4,1,6,2,8,93,0.001,true
356,3,5,1,6,2,5,41,0,true
357,2,5,1,7,2,10,94,0.002,true
358,2,6,1,8,2,9,104,0.001,true
359,3,4,1,6,2,8,76,0.001,true
360,3,3,1,4,2,7,51,0,true
361,2,6,1,9,2,4,38,0,true
362,2,6,1,8,2,9,58,0.001,true
363,3,4,1,6,2,7,96,0.001,true
364,3,4,1,6,2,7,61,0.001,true
365,2,6,1,9,2,4,38,0,true
366,2,6,1,7,2,8,119,0.002,true
367,3,5,1,7,2,8,109,0.002,true
368,3,5,1,5,2,7,44,0,true
369,2,5,1,7,2,7,64,0.001,true
370,2,6,1,7,2,12,112,0.002,true
371,2,6,1,9,2,7,70,0.001,true
372,3,4,1,5,2,4,55,0,true
373,3,6,1,6,2,7,62,0.001,true
374,2,6,1,8,2,4,38,0,true
375,2,6,1,6,2,8,119,0.002,true
376,3,4,1,6,2,8,63,0.001,true
377,3,4,1,5,2,4,44,0,true
378,1,5,1,8,2,1,20,0,true
379,3,6,1,7,2,7,80,0.001,true
380,3,4,1,5,2,10,81,0.001,true
381,3,6,1,7,2,6,61,0.001,true
382,3,6,1,6,2,6,52,0,true
383,2,4,1,5,2,13,76,0.001,true
384,3,4,1,5,2,6,65,0,true
385,3,6,1,7,2,10,68,0.001,true
386,3,6,1,7,2,6,45,0,true
387,2,4,1,6,2,11,76,0.001,true
388,3,5,1,6,2,7,50,0,true
389,3,5,1,6,2,4,53,0,true
390,2,6,1,7,2,6,62,0.001,true
391,3,6,1,7,2,5,60,0.001,true
392,3,4,1,6,2,12,208,0.004,true
393,3,6,1,7,2,6,57,0.001,true
394,3,5,1,7,2,11,111,0.002,true
395,3,5,1,7,2,9,89,0.002,true
396,3,5,1,6,2,6,55,0,true
397,1,5,1,7,2,1,20,0,true
398,3,5,1,6,2,11,94,0.001,true
399,3,4,1,7,2,10,101,0.001,true
400,3,4,1,5,2,3,56,0.001,true
401,1,5,1,7,2,1,20,0,true
402,3,5,1,6,2,10,95,0.002,true
403,3,4,1,6,2,7,49,0,true
404,3,6,1,6,2,8,89,0.001,true
405,2,5,1,7,2,7,46,0,true
406,2,4,1,5,2,8,78,0.001,true
407,2,6,1,7,2,6,62,0.001,true
408,3,5,1,7,2,8,47,0,true
409,3,5,1,6,2,8,66,0.001,true
410,2,5,1,6,2,10,94,0.001,true
411,2,6,1,8,2,7,86,0.001,true
412,3,4,1,5,2,12,159,0.003,true
413,2,5,1,6,2,5,28,0,true
414,3,5,1,7,2,7,63,0.001,true
415,2,6,1,7,2,12,122,0.002,true
416,2,6,1,8,2,8,90,0.001,true
417,2,4,1,5,2,5,58,0.001,true
418,2,6,1,8,2,3,45,0,true
419,2,5,1,8,2,4,34,0,true
420,2,6,1,8,2,8,62,0.001,true
421,2,6,1,8,2,6,63,0.001,true
422,2,6,1,8,2,5,80,0.001,true
423,2,6,1,8,2,4,67,0.001,true
424,2,6,1,8,2,6,61,0.001,true
425,2,3,1,6,2,6,47,0,true
426,2,4,1,7,2,6,44,0,true
427,2,3,1,6,2,8,66,0.001,true
428,2,5,1,8,2,3,34,0,true
429,2,6,1,8,2,4,60,0.001,true
430,2,6,1,8,2,5,46,0,true
431,2,4,1,6,2,6,57,0.001,true
432,2,6,1,7,2,5,69,0.001,true
433,2,3,1,6,2,6,49,0.001,true
434,2,4,1,6,2,6,41,0,true
435,2,3,1,6,2,5,42,0,true
436,2,6,1,8,2,5,46,0,true
437,2,5,1,8,2,6,53,0,true
438,2,6,1,8,2,5,67,0.001,true
439,2,4,1,6,2,3,29,0,true
440,2,6,1,8,2,5,60,0.001,true
441,2,3,1,6,2,4,48,0.001,true
442,2,4,1,8,2,7,53,0.001,true
443,2,4,1,4,2,5,48,0,true
444,2,5,1,7,2,3,34,0,true
445,2,6,1,8,2,5,80,0.001,true
446,2,6,1,8,2,3,67,0.001,true
447,2,3,1,6,2,5,53,0,true
448,2,4,1,7,2,6,55,0.001,true
449,2,3,1,6,2,6,52,0.001,true
450,2,5,1,7,2,4,33,0,true
451,2,6,1,8,2,5,62,0.001,true
452,2,5,1,8,2,2,33,0,true
453,2,6,1,7,2,5,46,0,true
454,2,6,1,7,2,4,64,0.001,true
455,2,3,1,6,2,2,29,0,true
456,2,4,1,7,2,6,53,0,true
457,2,3,1,6,2,7,52,0,true
458,2,6,1,8,2,4,31,0,true
459,2,6,1,8,2,5,46,0,true
460,2,5,1,8,2,6,57,0.001,true
461,2,6,1,8,2,8,74,0.001,true
462,2,4,1,6,2,6,54,0,true
463,2,5,1,8,2,5,44,0,true
464,2,3,1,5,2,6,56,0.001,true
465,2,4,1,8,2,7,53,0.001,true
466,2,4,1,6,2,5,41,0,true
467,2,5,1,6,2,5,48,0.001,true
468,2,6,1,7,2,5,64,0.001,true
469,2,5,1,7,2,3,39,0,true
470,2,6,1,9,2,6,61,0.001,true
471,2,3,1,6,2,6,53,0.001,true
472,2,4,1,6,2,6,52,0,true
473,2,3,1,5,2,6,43,0,true
474,2,6,1,8,2,5,54,0.001,true
475,2,6,1,9,2,3,28,0,true
476,2,5,1,7,2,4,41,0,true
477,2,6,1,8,2,10,92,0.001,true
478,2,3,1,6,2,5,33,0,true
479,2,4,1,8,2,7,55,0.001,true
480,2,3,1,6,2,7,57,0.001,true
481,2,5,1,7,2,2,33,0,true
482,2,6,1,8,2,5,59,0.001,true
483,2,5,1,8,2,6,57,0.001,true
484,2,6,1,8,2,8,74,0.001,true
485,2,4,1,6,2,6,54,0,true
486,2,5,1,7,2,5,44,0,true
487,2,3,1,5,2,5,41,0,true
488,2,4,1,8,2,7,53,0,true
489,2,4,1,6,2,5,46,0,true
490,2,5,1,7,2,4,36,0,true
491,2,6,1,8,2,3,39,0,true
492,2,6,1,8,2,4,61,0.001,true
493,2,3,1,6,2,3,28,0,true
